ClienteID;genero;Idoso;Parceiro;Dependentes;Tenure;ServiçoFone;Multiplas Linhas;Internet;SegurançaOnline;OnlineBackup;Proteção;SuporteTecnico;StreamingTV;StreamingMovies;Contrato;ContaDigital;MetododePagamento;TaxasMensais;Taxas Totais;Atrito
1194-BHJYC;Homem;0;Sim;Não;61;Não;Não;DSL;Sim;Não;Sim;Sim;Sim;Sim;Dois anos;Sim;Boleto;62.15;3778.85;Não
3663-MITLP;Mulher;0;Não;Não;15;Sim;Não;Fibra Ótica;Não;Sim;Sim;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;101.25;1457.25;Sim
0906-QVPMS;Homem;0;Sim;Não;72;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Não;Débito automatico;115.15;8349.45;Não
9025-ZRPVR;Homem;0;Não;Não;9;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;18.95;185.6;Sim
1905-OEILC;Mulher;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;19.5;19.5;Não
7858-GTZSP;Mulher;0;Não;Não;12;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Não;Sim;Mês a Mês;Sim;Pagamento digital;86.55;1066.9;Não
3285-UCQVC;Mulher;0;Não;Não;37;Não;Não;DSL;Não;Não;Não;Sim;Não;Não;Mês a Mês;Não;Cartão de Crédito;28.6;973.55;Sim
6248-BSHKG;Homem;0;Sim;Sim;61;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;20.4;1226.45;Não
4685-TFLLS;Homem;0;Sim;Sim;18;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Débito automatico;19.8;342.3;Não
3470-BTGQO;Homem;0;Não;Sim;21;Sim;Não;DSL;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;45.65;985.05;Não
1209-VFFOC;Homem;0;Sim;Sim;68;Não;Não;DSL;Sim;Sim;Sim;Sim;Não;Sim;Dois anos;Sim;Boleto;56.4;3948.45;Não
8224-DWCKX;Homem;1;Não;Não;12;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Cartão de Crédito;73.3;828.05;Não
5482-PLVPE;Mulher;1;Não;Não;2;Não;Não;DSL;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Pagamento digital;24.35;41.85;Sim
4553-DVPZG;Mulher;0;Sim;Não;62;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;101.35;6164.7;Não
4902-OHLSK;Mulher;1;Não;Não;29;Sim;Sim;Fibra Ótica;Não;Não;Não;Sim;Sim;Sim;Mês a Mês;Não;Pagamento digital;98.65;2862.75;Sim
6917-IAYHD;Homem;0;Não;Sim;1;Não;Não;DSL;Não;Sim;Não;Sim;Não;Não;Mês a Mês;Não;Boleto;33.6;33.6;Não
0495-ZBNGW;Homem;1;Sim;Não;5;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Não;Não;Mês a Mês;Sim;Débito automatico;79.9;343.95;Sim
8620-RJPZN;Mulher;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Pagamento digital;20.7;20.7;Não
7572-KPVKK;Homem;0;Não;Sim;62;Sim;Sim;Fibra Ótica;Não;Não;Sim;Sim;Sim;Sim;Dois anos;Sim;Pagamento digital;104.05;6590.5;Não
2642-MAWLJ;Mulher;0;Sim;Sim;36;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Débito automatico;20.25;717.95;Não
2357-COQEK;Mulher;1;Não;Não;28;Sim;Sim;Fibra Ótica;Não;Não;Sim;Sim;Sim;Sim;Mês a Mês;Sim;Pagamento digital;103.3;2890.65;Sim
7103-ZGVNT;Mulher;0;Sim;Sim;69;Sim;Sim;DSL;Sim;Sim;Não;Sim;Sim;Não;Um ano;Não;Cartão de Crédito;73.7;4885.85;Não
3737-GCSPV;Mulher;0;Sim;Não;11;Sim;Sim;Fibra Ótica;Sim;Não;Não;Sim;Sim;Não;Mês a Mês;Sim;Cartão de Crédito;96.2;1222.05;Sim
2027-WKXMW;Mulher;0;Sim;Não;63;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Sim;Sim;Sim;Mês a Mês;Sim;Pagamento digital;108.75;6871.7;Não
7137-NAXML;Homem;0;Não;Não;23;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Débito automatico;20.15;405.6;Não
2428-ZMCTB;Homem;0;Não;Não;10;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Cartão de Crédito;19.75;208.25;Não
2961-VNFKL;Mulher;0;Sim;Não;71;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Cartão de Crédito;25.95;1801.9;Não
1768-HNVGJ;Mulher;1;Não;Não;45;Sim;Sim;DSL;Sim;Não;Não;Sim;Não;Sim;Mês a Mês;Sim;Pagamento digital;70.05;3062.45;Não
6963-KQYQB;Mulher;0;Sim;Sim;70;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;24.05;1764.75;Não
5934-RMPOV;Mulher;0;Não;Sim;22;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Não;Sim;Mês a Mês;Sim;Pagamento digital;84.75;1816.75;Não
1207-BLKSA;Mulher;0;Sim;Sim;52;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;23.05;1255.1;Não
4088-YLDSU;Homem;0;Sim;Não;55;Sim;Sim;Fibra Ótica;Não;Não;Sim;Sim;Sim;Sim;Um ano;Sim;Pagamento digital;104.15;5743.05;Sim
8316-BBQAY;Mulher;0;Não;Não;65;Não;Não;DSL;Sim;Não;Sim;Sim;Sim;Sim;Dois anos;Não;Cartão de Crédito;59.95;3921.1;Não
1166-PQLGG;Mulher;0;Sim;Sim;72;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Débito automatico;19.55;1463.45;Não
3146-JTQHR;Homem;0;Sim;Não;10;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Débito automatico;19.6;189.45;Não
4291-YZODP;Mulher;0;Não;Sim;7;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;20.05;96.8;Não
4395-PZMSN;Homem;1;Não;Não;5;Sim;Não;Fibra Ótica;Não;Sim;Não;Não;Não;Sim;Mês a Mês;Sim;Pagamento digital;85.55;408.5;Não
6427-FEFIG;Mulher;0;Sim;Sim;24;Sim;Sim;DSL;Sim;Não;Sim;Não;Sim;Sim;Dois anos;Não;Cartão de Crédito;78.6;1846.65;Não
0017-IUDMW;Mulher;0;Sim;Sim;72;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;116.8;8456.75;Não
8706-HRADD;Homem;0;Não;Não;21;Não;Não;DSL;Sim;Não;Não;Sim;Sim;Não;Mês a Mês;Sim;Boleto;43.55;1011.5;Não
9955-QOPOY;Homem;0;Sim;Não;69;Não;Não;DSL;Não;Sim;Sim;Sim;Sim;Sim;Um ano;Sim;Cartão de Crédito;60.8;4263.4;Não
4385-ZKVNW;Homem;0;Sim;Sim;44;Sim;Não;DSL;Não;Sim;Não;Sim;Não;Não;Mês a Mês;Sim;Débito automatico;54.9;2549.1;Não
5446-DKWYW;Mulher;1;Sim;Sim;61;Sim;Sim;DSL;Não;Não;Sim;Não;Sim;Não;Um ano;Sim;Pagamento digital;65.2;3965.05;Não
2034-CGRHZ;Homem;1;Não;Não;24;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Não;Sim;Sim;Mês a Mês;Sim;Cartão de Crédito;102.95;2496.7;Sim
5797-APWZC;Mulher;0;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Não;Pagamento digital;90.6;90.6;Sim
3683-QKIUE;Mulher;0;Não;Não;6;Sim;Não;DSL;Não;Não;Não;Sim;Não;Não;Mês a Mês;Sim;Débito automatico;50.8;288.05;Sim
4228-ZGYUW;Homem;0;Não;Não;4;Sim;Sim;Fibra Ótica;Não;Sim;Não;Não;Não;Sim;Mês a Mês;Sim;Pagamento digital;90.05;368.1;Sim
9031-ZVQPT;Homem;0;Sim;Não;72;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Pagamento digital;108.2;7840.6;Não
2990-IAJSV;Homem;0;Não;Não;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Não;Débito automatico;92;6632.75;Não
8107-KNCIM;Homem;1;Sim;Não;14;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;75.1;1013.35;Não
9027-YFHQJ;Homem;0;Não;Não;7;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Débito automatico;25.05;152.95;Não
5176-LDKUH;Mulher;0;Não;Não;48;Sim;Não;Fibra Ótica;Não;Sim;Não;Não;Não;Não;Um ano;Não;Pagamento digital;75.15;3772.65;Não
4644-OBGFZ;Homem;0;Sim;Sim;55;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;19.5;1026.35;Não
7926-IJOOU;Homem;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Cartão de Crédito;19.3;19.3;Não
6480-YAGIY;Homem;0;Não;Não;45;Sim;Não;Fibra Ótica;Sim;Sim;Sim;Sim;Sim;Sim;Um ano;Não;Cartão de Crédito;112.2;5031.85;Não
4029-HPFVY;Homem;0;Não;Não;3;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;70.3;220.4;Não
7602-DBTOU;Mulher;0;Sim;Não;71;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;19.6;1416.5;Não
5345-BMKWB;Homem;0;Sim;Não;8;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;20.25;158.35;Não
3519-ZKXGG;Mulher;0;Sim;Não;3;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;75.85;256.6;Sim
5457-COLHT;Homem;0;Sim;Sim;69;Sim;Não;DSL;Sim;Sim;Não;Sim;Sim;Sim;Dois anos;Não;Débito automatico;80.65;5542.55;Não
6416-TVAIH;Homem;0;Sim;Sim;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;68.5;68.5;Sim
5451-YHYPW;Mulher;1;Sim;Não;72;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;115.75;8443.7;Não
5108-ADXWO;Homem;0;Não;Não;11;Sim;Não;Fibra Ótica;Sim;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;73.5;791.75;Sim
7998-WNZEM;Homem;0;Não;Não;71;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Não;Sim;Dois anos;Não;Débito automatico;80.6;5708.2;Não
3066-RRJIO;Mulher;0;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;69.95;69.95;Sim
4664-NJCMS;Mulher;0;Sim;Não;33;Não;Não;DSL;Sim;Não;Sim;Sim;Sim;Sim;Dois anos;Não;Débito automatico;59.55;2016.3;Não
0307-BCOPK;Mulher;0;Não;Não;16;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;19.05;326.65;Não
7629-WFGLW;Mulher;1;Sim;Não;56;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Sim;Não;Não;Um ano;Não;Pagamento digital;95.65;5471.75;Não
2542-HYGIQ;Mulher;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Cartão de Crédito;19.95;19.95;Não
6715-OFDBP;Homem;0;Não;Não;5;Sim;Não;DSL;Não;Não;Sim;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;70.05;346.4;Sim
5016-LIPDW;Homem;0;Sim;Sim;57;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;19.4;1061.6;Não
6481-LXPWL;Homem;0;Sim;Sim;56;Não;Não;DSL;Não;Sim;Sim;Não;Não;Não;Um ano;Sim;Cartão de Crédito;36.1;1971.5;Não
1567-DSCIC;Homem;0;Não;Não;8;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Não;Sim;Não;Mês a Mês;Sim;Pagamento digital;94;773.65;Sim
2150-UWTFY;Mulher;0;Sim;Sim;22;Sim;Não;DSL;Sim;Sim;Sim;Não;Não;Não;Mês a Mês;Não;Boleto;61.15;1422.05;Sim
6124-ACRHJ;Mulher;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;19.75;19.75;Não
9362-MWODR;Mulher;0;Não;Sim;40;Sim;Não;DSL;Sim;Não;Não;Sim;Sim;Não;Mês a Mês;Sim;Cartão de Crédito;64.1;2460.35;Não
9975-GPKZU;Homem;0;Sim;Sim;46;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Cartão de Crédito;19.75;856.5;Não
9625-RZFUK;Homem;0;Sim;Sim;63;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;19.7;1275.85;Não
5153-LXKDT;Homem;0;Sim;Sim;68;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Não;Sim;Sim;Dois anos;Sim;Pagamento digital;110.2;7467.5;Não
5161-UBZXI;Homem;0;Sim;Sim;69;Sim;Não;Fibra Ótica;Sim;Sim;Não;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;106.35;7261.75;Não
1020-JPQOW;Mulher;0;Sim;Não;56;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Sim;Não;Não;Mês a Mês;Não;Pagamento digital;90.55;5116.6;Não
7919-ZODZZ;Mulher;0;Sim;Sim;10;Sim;Não;DSL;Não;Sim;Sim;Não;Não;Sim;Um ano;Sim;Boleto;65.9;660.05;Não
0565-JUPYD;Homem;0;Não;Não;63;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Sim;Sim;Não;Um ano;Não;Cartão de Crédito;104.5;6590.8;Não
6867-ACCZI;Mulher;0;Sim;Sim;24;Não;Não;DSL;Sim;Sim;Sim;Sim;Não;Sim;Dois anos;Sim;Boleto;52.5;1208.15;Não
5939-XAIXZ;Mulher;0;Não;Não;19;Sim;Sim;DSL;Não;Não;Sim;Não;Não;Não;Mês a Mês;Sim;Boleto;56.1;1033.9;Não
9054-FOWNV;Homem;0;Sim;Sim;22;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Sim;Não;Mês a Mês;Sim;Pagamento digital;88.75;1885.15;Não
2683-BPJSO;Homem;0;Sim;Não;29;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;84.45;2467.1;Sim
2157-MXBJS;Homem;0;Sim;Não;13;Sim;Sim;DSL;Não;Não;Sim;Não;Sim;Sim;Um ano;Sim;Boleto;75.3;989.45;Sim
8207-VVMYB;Mulher;0;Sim;Não;70;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Débito automatico;26;2006.95;Não
9732-EQMWY;Mulher;0;Sim;Não;49;Sim;Não;Fibra Ótica;Não;Sim;Sim;Não;Sim;Sim;Mês a Mês;Não;Pagamento digital;99.4;5025;Não
9360-AHGNL;Mulher;1;Sim;Não;43;Sim;Sim;Fibra Ótica;Sim;Não;Sim;Sim;Sim;Sim;Um ano;Sim;Boleto;109.55;4830.25;Sim
1087-UDSIH;Mulher;0;Não;Não;3;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;19.6;59.75;Sim
5269-NRGDP;Homem;0;Sim;Sim;42;Sim;Não;DSL;Não;Não;Sim;Sim;Sim;Sim;Um ano;Não;Pagamento digital;73.15;3088.25;Não
6195-MELTI;Homem;0;Não;Não;57;Sim;Não;DSL;Não;Sim;Não;Sim;Não;Não;Um ano;Sim;Boleto;54.65;3134.7;Não
5485-WUYWF;Homem;1;Não;Não;2;Sim;Não;DSL;Sim;Não;Sim;Não;Sim;Não;Mês a Mês;Não;Débito automatico;66.4;94.55;Sim
2121-JAFOM;Mulher;0;Sim;Não;72;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;115.55;8312.4;Não
8818-DOPVL;Mulher;1;Não;Não;46;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;104.45;4863.85;Não
2632-UCGVD;Homem;1;Sim;Não;66;Sim;Sim;Fibra Ótica;Não;Não;Não;Sim;Sim;Sim;Mês a Mês;Sim;Cartão de Crédito;100.05;6871.9;Sim
5445-PZWGX;Homem;0;Não;Não;62;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Sim;Não;Sim;Um ano;Não;Pagamento digital;102;6529.25;Sim
1227-UDMZR;Mulher;0;Sim;Não;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Débito automatico;91.15;6637.9;Não
5198-HQAEN;Homem;0;Sim;Sim;35;Sim;Não;Fibra Ótica;Não;Sim;Não;Sim;Sim;Não;Um ano;Sim;Pagamento digital;89.7;3165.6;Não
9170-CCKOU;Homem;0;Sim;Não;17;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Não;Não;Não;Mês a Mês;Não;Cartão de Crédito;90.2;1454.15;Sim
2167-FQSTQ;Mulher;0;Sim;Não;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Pagamento digital;92.4;6786.1;Não
2819-GWENI;Mulher;0;Sim;Sim;28;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;19.9;543;Não
1043-YCUTE;Homem;0;Sim;Não;56;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Cartão de Crédito;25.15;1327.15;Sim
3814-MLAXC;Mulher;0;Não;Não;31;Sim;Sim;Fibra Ótica;Não;Não;Não;Sim;Não;Não;Mês a Mês;Sim;Cartão de Crédito;79.85;2404.15;Sim
3572-UUHRS;Homem;0;Não;Não;45;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Débito automatico;18.85;867.3;Não
2692-PFYTJ;Mulher;0;Não;Não;1;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;25.75;25.75;Não
1226-UDFZR;Mulher;0;Não;Não;2;Sim;Não;DSL;Não;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;49.6;114.7;Sim
5955-EPOAZ;Mulher;0;Não;Não;6;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;20.95;109.5;Não
6821-JPCDC;Mulher;0;Sim;Não;48;Sim;Não;Fibra Ótica;Não;Sim;Sim;Não;Sim;Sim;Um ano;Sim;Pagamento digital;97.05;4692.95;Não
8815-LMFLX;Homem;0;Sim;Sim;25;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Débito automatico;25.4;546.85;Não
9135-HSWOC;Homem;0;Sim;Sim;64;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Débito automatico;19.7;1274.05;Não
8582-KRHPJ;Homem;0;Não;Não;50;Não;Não;DSL;Sim;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;35;1782.4;Não
5811-IWXYM;Mulher;0;Sim;Sim;52;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Sim;Sim;Um ano;Não;Débito automatico;101.25;5301.1;Não
7044-YAACC;Homem;1;Sim;Não;4;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;70.2;280.35;Não
8189-XRIKE;Mulher;1;Não;Não;32;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Não;Pagamento digital;90.95;2897.95;Não
1506-YJTYT;Homem;0;Sim;Sim;45;Sim;Sim;DSL;Sim;Sim;Não;Sim;Sim;Não;Dois anos;Não;Cartão de Crédito;73.85;3371;Não
4123-DVHPH;Homem;0;Sim;Não;9;Sim;Sim;Fibra Ótica;Sim;Não;Não;Não;Não;Sim;Mês a Mês;Sim;Pagamento digital;88.05;801.3;Não
6425-YQLLO;Mulher;1;Sim;Não;66;Sim;Sim;Fibra Ótica;Não;Não;Sim;Sim;Sim;Sim;Um ano;Sim;Cartão de Crédito;105.95;6975.25;Sim
5442-UTCVD;Homem;0;Não;Sim;3;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Não;Sim;Mês a Mês;Não;Pagamento digital;91.85;257.05;Sim
2228-BZDEE;Mulher;0;Não;Não;54;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;20.1;1079.45;Não
7734-DBOAI;Mulher;0;Sim;Sim;1;Não;Não;DSL;Não;Não;Não;Sim;Sim;Não;Mês a Mês;Não;Pagamento digital;40.1;40.1;Sim
2789-CZANW;Mulher;0;Sim;Sim;64;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Sim;Sim;Sim;Dois anos;Não;Débito automatico;110.3;6997.3;Não
2091-RFFBA;Mulher;1;Não;Não;31;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;73.9;2217.15;Sim
2114-MGINA;Mulher;0;Não;Não;14;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Sim;Boleto;89.8;1129.1;Sim
7596-LDUXP;Mulher;0;Não;Não;12;Sim;Não;Fibra Ótica;Sim;Não;Não;Não;Sim;Não;Um ano;Sim;Cartão de Crédito;85.15;979.05;Não
3740-RLMVT;Homem;1;Sim;Não;67;Sim;Não;DSL;Sim;Sim;Não;Sim;Não;Não;Um ano;Sim;Débito automatico;60.95;4119.4;Não
4489-SNãoJF;Mulher;0;Sim;Sim;35;Sim;Sim;DSL;Sim;Não;Sim;Sim;Sim;Não;Mês a Mês;Não;Pagamento digital;72.25;2568.55;Sim
2192-OZITF;Mulher;0;Não;Não;45;Sim;Sim;DSL;Sim;Não;Não;Sim;Não;Sim;Dois anos;Não;Boleto;73.55;3349.1;Não
5651-CPDND;Homem;0;Não;Não;10;Sim;Não;DSL;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;46;492.1;Não
2186-QZEYA;Mulher;1;Não;Não;29;Sim;Sim;DSL;Sim;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Débito automatico;58.55;1718.95;Não
1131-ALZWV;Mulher;0;Não;Não;24;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Débito automatico;24.6;605.25;Não
7729-XBTWX;Homem;0;Sim;Sim;66;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Boleto;19.75;1344.5;Não
9134-WYRVP;Homem;0;Não;Não;51;Sim;Não;Fibra Ótica;Sim;Não;Não;Não;Sim;Não;Um ano;Não;Boleto;86.35;4267.15;Não
3284-SVCRO;Mulher;0;Sim;Não;45;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;25.5;1121.05;Não
9732-OUYRN;Mulher;0;Sim;Não;49;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Cartão de Crédito;19;918.7;Não
0559-CKHUS;Mulher;0;Sim;Não;29;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Boleto;19.55;521.8;Não
2931-SVLTV;Homem;0;Sim;Sim;40;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Sim;Sim;Sim;Mês a Mês;Sim;Cartão de Crédito;110.1;4469.1;Não
6899-PPEEA;Mulher;1;Não;Não;37;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;96.55;3580.3;Sim
7504-UWHNB;Homem;0;Não;Não;25;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Pagamento digital;69.75;1729.35;Não
2582-FFFZR;Mulher;0;Não;Não;22;Não;Não;DSL;Não;Não;Sim;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;50.6;1073.3;Não
8908-NMQTX;Homem;0;Não;Não;72;Não;Não;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Débito automatico;65.6;4566.5;Não
2187-LZGPL;Mulher;0;Não;Não;7;Não;Não;DSL;Não;Sim;Não;Não;Não;Sim;Mês a Mês;Sim;Cartão de Crédito;40.1;293.3;Sim
1431-AIDJQ;Homem;0;Sim;Sim;33;Sim;Não;DSL;Não;Sim;Sim;Sim;Sim;Sim;Dois anos;Não;Cartão de Crédito;82.1;2603.1;Não
6288-LBEAR;Mulher;0;Não;Não;23;Sim;Não;Fibra Ótica;Não;Sim;Não;Sim;Não;Não;Mês a Mês;Sim;Boleto;79.1;1783.75;Não
4597-NUCQV;Homem;1;Não;Não;24;Sim;Sim;Fibra Ótica;Não;Sim;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;101.25;2440.15;Sim
9019-QVLZD;Mulher;0;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Não;Mês a Mês;Não;Pagamento digital;79.55;79.55;Sim
8413-YNHNV;Homem;0;Não;Não;69;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Não;Boleto;90.65;6322.1;Não
5808-TOTXO;Mulher;0;Não;Sim;3;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Sim;Cartão de Crédito;20.55;57.4;Não
4369-NYSCF;Homem;0;Não;Não;56;Sim;Não;DSL;Não;Sim;Não;Sim;Sim;Sim;Um ano;Sim;Débito automatico;75.75;4284.65;Não
6333-YDVLT;Homem;0;Não;Não;65;Sim;Sim;Fibra Ótica;Sim;Não;Sim;Sim;Sim;Sim;Um ano;Sim;Cartão de Crédito;110;7138.65;Não
5324-KTGCG;Homem;0;Sim;Não;71;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Pagamento digital;20.85;1539.75;Não
5599-HVLTW;Mulher;1;Não;Não;14;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Não;Não;Mês a Mês;Sim;Débito automatico;80.35;1058.1;Não
7394-LWLYN;Mulher;0;Não;Não;2;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;70.15;123.8;Não
3707-LRWZD;Mulher;0;Não;Não;32;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Sim;Não;Um ano;Não;Pagamento digital;84.05;2781.85;Sim
6873-UDNLD;Homem;0;Não;Não;40;Sim;Não;DSL;Sim;Não;Sim;Não;Não;Sim;Mês a Mês;Não;Pagamento digital;67.45;2731;Não
2700-LUEVA;Homem;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Cartão de Crédito;20.75;20.75;Não
